,growth_rate,birth_time,gen_time,v0,vf,lineage
984,0.012647670095051584,232.0,60.0,2.00016,4.07255,14.0
985,0.011732774058215205,293.0,81.0,1.59715,3.94678,14.0
986,0.012686554110661722,375.0,52.0,1.88846,3.55511,14.0
987,0.012213915763560117,428.0,67.0,1.734,3.73214,14.0
988,0.01199015132618414,496.0,74.0,1.66347,3.84417,14.0
989,0.012699703236682418,571.0,52.0,1.89213,3.49874,14.0
990,0.011021359439900217,624.0,108.0,1.67916,5.10871,14.0
991,0.011433962573502423,733.0,57.0,3.11885,5.82668,14.0
992,0.013185150900033086,791.0,63.0,2.15267,4.76074,14.0
993,0.012498985640573581,855.0,52.0,2.23768,4.12339,14.0
994,0.011341945200838163,908.0,72.0,1.99644,4.31866,14.0
995,0.014021484846332862,981.0,62.0,2.0034,4.53664,14.0
996,0.010338808456907126,1044.0,48.0,2.29685,3.66462,14.0
997,0.01310430574334803,1093.0,53.0,1.65318,3.20412,14.0
998,0.0113318130623498,1147.0,85.0,1.44326,3.61026,14.0
999,0.01270272179243728,1233.0,71.0,1.61563,3.81009,14.0
1000,0.012323940917530697,1305.0,63.0,1.88156,3.95262,14.0
1001,0.012329058717308097,1369.0,104.0,1.63835,5.48059,14.0
1002,0.012650589038962785,1474.0,49.0,2.56103,4.62769,14.0
1003,0.012329666891218852,1524.0,50.0,2.2634,4.06288,14.0
1004,0.012046685936199562,1575.0,52.0,2.00049,3.65581,14.0
1005,0.012625933076087201,1628.0,76.0,1.56831,3.93036,14.0
1006,0.01292853102900407,1705.0,63.0,1.86286,4.05365,14.0
1007,0.012625125704467716,1769.0,60.0,1.79597,3.70914,14.0
1008,0.012467015592414907,1830.0,78.0,1.66183,4.15974,14.0
1009,0.01386597043801456,1909.0,55.0,1.74068,3.62743,14.0
1010,0.012075919625940677,1965.0,108.0,1.56933,5.33011,14.0
1011,0.01124018247273969,2074.0,79.0,2.80139,6.66435,14.0
1012,0.012115157942070335,2154.0,43.0,3.20059,5.33129,14.0
1013,0.012976124027515048,2198.0,54.0,2.6714,5.27103,14.0
1014,0.0135392973481002,2253.0,48.0,2.66479,5.04708,14.0
1015,0.012944847001294692,2302.0,47.0,2.36229,4.26541,14.0
1016,0.012897489560206117,2350.0,66.0,1.99202,4.47323,14.0
1017,0.01163066364771481,2417.0,57.0,2.26615,4.25409,14.0
1018,0.0108556297828468,2475.0,132.0,1.99891,8.06304,14.0
1019,0.014532549981912729,2608.0,40.0,3.56126,6.27272,14.0
1020,0.011918164684870737,2649.0,93.0,2.18499,6.38795,14.0
1021,0.012045993659460992,2743.0,51.0,3.04754,5.54501,14.0
1022,0.010315614948236526,2795.0,56.0,2.83305,4.9405,14.0
1023,0.011721195220176797,2852.0,106.0,2.3533,7.92657,14.0
1024,0.01068346021656858,2959.0,51.0,2.98094,5.07784,14.0
1025,0.011170253781771514,3011.0,68.0,2.3835,4.98969,14.0
1026,0.011655868189347966,3080.0,70.0,2.44023,5.36057,14.0
1027,0.012056172736033677,3151.0,45.0,3.17745,5.38811,14.0
1028,0.013048136833947226,3197.0,60.0,2.52173,5.39889,14.0
1029,0.012074623237595613,3258.0,52.0,2.59211,4.71372,14.0
1030,0.012830545060150748,3311.0,71.0,2.30077,5.60396,14.0
1031,0.012824599275410705,3383.0,39.0,2.54683,4.11932,14.0
1032,0.012468928814461655,3423.0,64.0,2.01749,4.3349,14.0
1033,0.012466416558376901,3488.0,83.0,2.04095,5.52723,14.0
1034,0.011144039452275704,3572.0,38.0,2.5881,3.88734,14.0
1035,0.012115029249148994,3611.0,89.0,1.71523,4.81334,14.0
1036,0.012318164194956429,3701.0,151.0,1.6595,9.79959,14.0
1037,0.011794405324911278,3853.0,35.0,5.70292,8.5715,14.0
1038,0.013045886316617215,3889.0,42.0,3.52308,5.9745,14.0
1039,0.011702277170084738,3932.0,61.0,2.69115,5.36351,14.0
1040,0.01246353207609854,3994.0,56.0,2.50366,4.90516,14.0
1041,0.010687337204205501,4051.0,59.0,2.28125,4.175,14.0
1042,0.013223869949024374,4111.0,61.0,1.97319,4.28371,14.0
1043,0.014488365308511532,4173.0,41.0,2.09407,3.70614,14.0
1044,0.014272108043554404,4215.0,58.0,1.66183,3.63957,14.0
1045,0.013155044403644336,4274.0,63.0,1.54207,3.38609,14.0
1046,0.01276770031221997,4338.0,70.0,1.46265,3.36918,14.0
1047,0.011790287369826801,4409.0,67.0,1.69204,3.59642,14.0
1048,0.012205029834604118,4477.0,69.0,1.72713,3.8162,14.0
1049,0.013536381458902699,4547.0,108.0,1.66501,6.82302,14.0
1050,0.012684530425797423,1.0,22.0,4.88014,6.4015,15.0
1051,0.014833922886217743,24.0,35.0,2.9121,4.82404,15.0
1052,0.011415338807250578,60.0,45.0,2.31501,3.72834,15.0
1053,0.01102281420953797,106.0,79.0,1.71948,3.84616,15.0
1054,0.01174900151060872,186.0,89.0,1.75349,4.693,15.0
1055,0.01048283485312878,276.0,62.0,2.20081,4.05644,15.0
1056,0.012372081340995328,339.0,61.0,1.87087,3.82346,15.0
1057,0.011059245379323,401.0,78.0,1.74885,3.93123,15.0
1058,0.012249808559834909,480.0,55.0,1.82227,3.48958,15.0
1059,0.010423270724728192,536.0,78.0,1.66838,3.54622,15.0
1060,0.010434245720241384,615.0,101.0,1.70373,4.59867,15.0
1061,0.012223587049196133,717.0,56.0,2.20494,4.2528,15.0
1062,0.01356949798851728,774.0,54.0,2.03797,4.08371,15.0
1063,0.012793497135971376,829.0,70.0,1.80133,4.17519,15.0
1064,0.012149933152739949,900.0,52.0,1.98496,3.5922,15.0
1065,0.01174329813489073,953.0,89.0,1.57526,4.25159,15.0
1066,0.011397571504911013,1043.0,112.0,1.92005,6.52851,15.0
1067,0.012306681396493825,1156.0,51.0,2.79036,5.12943,15.0
1068,0.011521591831659577,1208.0,58.0,2.70956,5.18434,15.0
1069,0.009871773316453643,1267.0,132.0,1.98496,6.90441,15.0
1070,0.013568802572576574,1400.0,53.0,3.07802,6.22758,15.0
1071,0.012344279150215355,1454.0,41.0,2.94616,4.83274,15.0
1072,0.010928396129303028,1496.0,66.0,2.23335,4.4421,15.0
1073,0.013021744467310194,1563.0,60.0,2.10916,4.45859,15.0
1074,0.012217771108233874,1624.0,102.0,1.86327,6.08136,15.0
1075,0.011880751112799503,1727.0,45.0,2.6727,4.45841,15.0
1076,0.013118125398989572,1773.0,63.0,1.96623,4.31413,15.0
1077,0.012229605197311587,1837.0,102.0,1.81774,6.08219,15.0
1078,0.014388385148546057,1940.0,62.0,2.55377,6.02556,15.0
1079,0.013957267145891862,2003.0,37.0,3.72413,6.17162,15.0
1080,0.01195291742257624,2041.0,46.0,3.15863,5.41148,15.0
1081,0.011860242338361459,2088.0,47.0,2.29968,3.93722,15.0
1082,0.011028644161148399,2136.0,59.0,1.86603,3.38467,15.0
1083,0.012607669983371587,2196.0,98.0,1.59601,5.21787,15.0
1084,0.013389981236463714,2295.0,60.0,2.53967,5.54914,15.0
1085,0.012915886435708197,2356.0,47.0,2.31006,4.14449,15.0
1086,0.01175186860464699,2404.0,62.0,1.96996,3.88243,15.0
1087,0.01094520045186267,2467.0,85.0,1.82205,4.38533,15.0
1088,0.01220199368141918,2553.0,100.0,2.14407,6.86863,15.0
1089,0.011641940688764518,2654.0,36.0,3.43441,5.12808,15.0
1090,0.012981474019811333,2691.0,55.0,2.68986,5.36412,15.0
1091,0.01154192096574183,2747.0,40.0,2.65126,4.13015,15.0
1092,0.011471408720296167,2788.0,61.0,1.87368,3.67622,15.0
1093,0.010573488396311692,2850.0,72.0,1.81973,3.69289,15.0
1094,0.012249592134450517,2923.0,86.0,1.71803,4.7339,15.0
1095,0.011582078156079072,3010.0,103.0,2.11174,6.69119,15.0
1096,0.011498703736835363,3114.0,52.0,3.11161,5.56388,15.0
1097,0.012066731072795439,3167.0,36.0,2.80066,4.27133,15.0
1098,0.011268904151195329,3204.0,66.0,1.9173,3.9065,15.0
1099,0.012703130256607334,3271.0,92.0,1.69945,5.16059,15.0
1100,0.01181800496793719,3364.0,61.0,2.36377,4.69429,15.0
1101,0.011469376052316387,3426.0,55.0,2.30913,4.17203,15.0
1102,0.010875379487676043,3482.0,80.0,2.11761,4.87333,15.0
1103,0.010527599107314517,3563.0,48.0,2.27894,3.67623,15.0
1104,0.0109997367010239,3612.0,85.0,1.77318,4.24191,15.0
1105,0.01152886100833248,3698.0,63.0,1.96077,3.93375,15.0
1106,0.011037283418192278,3762.0,72.0,2.01316,4.22537,15.0
1107,0.011959685928863187,3835.0,54.0,1.96803,3.6295,15.0
1108,0.012539589768661413,3890.0,68.0,1.63883,3.61493,15.0
1109,0.013009749154113981,3959.0,117.0,1.67455,7.20308,15.0
1110,0.014333275670084201,4077.0,49.0,2.55205,4.96351,15.0
1111,0.012710123243322966,4127.0,50.0,2.7055,4.97213,15.0
1112,0.009750109069852074,4178.0,46.0,2.47473,3.80439,15.0
1113,0.01247931677335387,4225.0,89.0,1.72549,5.00638,15.0
1114,0.013085414516150558,4315.0,58.0,2.36096,4.94683,15.0
1115,0.010966853239589151,4374.0,84.0,2.33481,5.64184,15.0
1116,0.009795750358119514,4459.0,53.0,2.9435,4.87125,15.0
1117,0.012190400233813813,4513.0,88.0,2.26841,6.37074,15.0
1118,0.01044742264671254,4602.0,38.0,3.43609,5.03985,15.0
1119,0.012363325371382315,4641.0,47.0,2.59868,4.482,15.0
1120,0.011123415091746741,1.0,93.0,2.50736,6.64616,16.0
1121,0.012540840746443398,95.0,35.0,3.23892,4.91316,16.0
1122,0.011713719837190918,131.0,65.0,2.14392,4.42966,16.0
1123,0.011177421039911836,197.0,107.0,1.90094,5.94341,16.0
1124,0.013359049685092906,305.0,89.0,2.66067,8.32542,16.0
1125,0.012698091657048301,395.0,34.0,3.69037,5.62598,16.0
1126,0.010495366422279719,430.0,50.0,2.82612,4.67294,16.0
1127,0.014440340614908948,481.0,49.0,2.00924,3.98664,16.0
1128,0.011212893352561317,531.0,128.0,1.96038,7.83667,16.0
1129,0.01245610509445521,660.0,26.0,3.57519,4.89519,16.0
1130,0.013400720606073446,687.0,53.0,2.24016,4.42818,16.0
1131,0.012119075964564251,741.0,111.0,1.76648,6.43746,16.0
1132,0.013098235019343192,853.0,50.0,3.63999,6.89954,16.0
1133,0.011889120619248803,904.0,53.0,2.70961,5.00322,16.0
1134,0.01237979869299789,958.0,48.0,2.89653,5.14739,16.0
1135,0.014663488930577657,1007.0,43.0,2.24551,4.10884,16.0
1136,0.008979227962097913,1051.0,51.0,1.84816,2.84014,16.0
1137,0.012599249578513124,1103.0,84.0,1.36251,3.64131,16.0
1138,0.013169760723215119,1188.0,64.0,1.57802,3.55351,16.0
1139,0.01255380120033239,1253.0,61.0,1.52209,3.18664,16.0
1140,0.01266848320074605,1315.0,87.0,1.42117,4.08155,16.0
1141,0.01352649131411784,1403.0,54.0,1.77864,3.53425,16.0
1142,0.011952611024095216,1458.0,76.0,1.67857,3.97349,16.0
1143,0.013269059256108048,1535.0,112.0,1.5268,6.27966,16.0
1144,0.011295071375989596,1648.0,48.0,3.63189,6.18584,16.0
1145,0.012726631715478307,1697.0,87.0,2.89033,8.46027,16.0
1146,0.011404571565644913,1785.0,57.0,3.74982,7.08455,16.0
1147,0.012908744774458301,1843.0,30.0,2.88657,4.17249,16.0
1148,0.010419294658503426,1874.0,75.0,1.96413,4.02691,16.0
1149,0.012590264987040667,1950.0,95.0,1.93495,6.05716,16.0
1150,0.013161199827730449,2046.0,58.0,2.76769,5.81826,16.0
1151,0.012588101322981762,2105.0,47.0,3.13985,5.58199,16.0
1152,0.012348855118189249,2153.0,57.0,2.46392,4.81445,16.0
1153,0.011453898363320645,2211.0,56.0,2.59053,4.73631,16.0
1154,0.011429078831485388,2268.0,95.0,2.21306,6.26539,16.0
1155,0.014396502018900388,2364.0,47.0,2.89262,5.59528,16.0
1156,0.014144495533652957,2412.0,49.0,2.16315,4.22674,16.0
1157,0.012159556781326306,2462.0,68.0,1.99274,4.36367,16.0
1158,0.012211556495412132,2531.0,54.0,1.96369,3.68616,16.0
1159,0.013058957772379493,2586.0,69.0,1.78065,4.23868,16.0
1160,0.011986231169923704,2656.0,65.0,1.92522,4.05083,16.0
1161,0.012674301914998439,2722.0,59.0,1.80294,3.65293,16.0
1162,0.013294908639970526,2782.0,90.0,1.52557,4.70177,16.0
1163,0.011748460379059448,2873.0,93.0,2.12224,6.09875,16.0
1164,0.012303897659020256,2967.0,68.0,2.57156,5.76878,16.0
1165,0.01180126466319867,3036.0,46.0,2.89258,4.90773,16.0
1166,0.014907561641703853,3083.0,58.0,2.049,4.65938,16.0
1167,0.012371715661876989,3142.0,76.0,2.31006,5.6998,16.0
1168,0.011260340171780469,3219.0,42.0,2.70118,4.24952,16.0
1169,0.013572908203708284,3262.0,69.0,2.03659,4.93627,16.0
1170,0.01239703927172182,3332.0,74.0,2.21137,5.38407,16.0
1171,0.011373094506531917,3407.0,53.0,2.60965,4.67482,16.0
1172,0.01413545088456121,3461.0,48.0,2.11618,4.04408,16.0
1173,0.012304919939418443,3510.0,59.0,1.86994,3.67161,16.0
1174,0.012353481894223198,3570.0,64.0,1.71208,3.67159,16.0
1175,0.010550193360575354,3635.0,100.0,1.70629,4.64201,16.0
1176,0.013338649217940719,3736.0,52.0,2.15181,4.18506,16.0
1177,0.012062162710083067,3789.0,84.0,1.95819,5.11561,16.0
1178,0.01271505192177132,3874.0,74.0,2.06573,5.08336,16.0
1179,0.012935761807917808,3949.0,55.0,2.32267,4.64131,16.0
1180,0.0145089877857972,4005.0,53.0,2.00599,4.18852,16.0
1181,0.014320447656683307,4059.0,57.0,1.80955,3.97696,16.0
1182,0.012850522286907496,4117.0,79.0,1.62223,4.22769,16.0
1183,0.01163583018464791,4197.0,93.0,1.95237,5.48997,16.0
1184,0.012528930978690149,4291.0,84.0,2.61131,7.15821,16.0
1185,0.011252493008927054,4376.0,38.0,3.65425,5.55343,16.0
1186,0.011454026011168662,4415.0,64.0,2.51911,5.09465,16.0
1187,0.011829113488465026,4480.0,65.0,2.42535,5.09525,16.0
1188,0.012138165465719636,4546.0,48.0,2.51232,4.41535,16.0
1189,0.012891484430738323,4595.0,56.0,1.83318,3.68486,16.0
1190,0.011942652089351592,1.0,60.0,1.82104,3.58613,17.0
1191,0.011051701218903915,62.0,81.0,1.79694,4.08741,17.0
1192,0.013719689164446328,144.0,87.0,1.80955,5.63968,17.0
1193,0.009491135663611597,232.0,54.0,2.94706,4.83967,17.0
1194,0.012025094771996763,287.0,102.0,2.07931,6.68481,17.0
1195,0.011909730484726357,390.0,38.0,3.17676,4.93107,17.0
1196,0.010235186859967868,429.0,68.0,2.36251,4.61757,17.0
1197,0.011353812827386772,498.0,113.0,2.25715,7.80077,17.0
1198,0.012066399237948961,612.0,30.0,4.41371,6.26876,17.0
1199,0.014114118346365941,643.0,36.0,2.5859,4.23941,17.0
1200,0.011175683470330119,680.0,56.0,1.79662,3.21143,17.0
1201,0.012123192702883718,737.0,74.0,1.56205,3.51772,17.0
1202,0.01300203475596915,812.0,78.0,1.51573,3.88059,17.0
1203,0.014617839556748665,891.0,57.0,1.73357,3.7933,17.0
1204,0.013509698266388113,949.0,67.0,1.60256,3.76994,17.0
1205,0.01441099185866938,1017.0,57.0,1.82718,4.00791,17.0
1206,0.013955923227667677,1075.0,55.0,2.03644,4.20894,17.0
1207,0.01378395254296369,1131.0,71.0,1.71717,4.40335,17.0
1208,0.012479110813036971,1203.0,71.0,2.22621,5.22356,17.0
1209,0.011081066643479274,1275.0,110.0,1.98514,6.47422,17.0
1210,0.013243008732626682,1386.0,52.0,1.9627,3.78814,17.0
1211,0.013902771434167937,1439.0,57.0,1.68778,3.60338,17.0
1212,0.013119129238570133,1497.0,59.0,1.63188,3.44196,17.0
1213,0.01457311991980968,1557.0,59.0,1.56223,3.48417,17.0
1214,0.013261476567290412,1617.0,56.0,1.75705,3.55927,17.0
1215,0.013735748560583913,1674.0,70.0,1.45741,3.65906,17.0
1216,0.012285309427213587,1745.0,123.0,1.66487,7.11007,17.0
1217,0.013401102890035217,1869.0,36.0,3.52297,5.6526,17.0
1218,0.01345158993735067,1906.0,53.0,2.33036,4.64656,17.0
1219,0.01161861319839813,1960.0,51.0,2.03275,3.54195,17.0
1220,0.011763334104707446,2012.0,65.0,1.69613,3.51433,17.0
1221,0.011799963563047581,2078.0,91.0,1.51286,4.19922,17.0
1222,0.012562479208188423,2170.0,82.0,1.90234,5.11161,17.0
1223,0.012816018081282467,2253.0,37.0,2.37829,3.7727,17.0
1224,0.01181046051298266,2291.0,53.0,2.01322,3.65964,17.0
1225,0.011497980706864728,2345.0,112.0,1.6921,5.76027,17.0
1226,0.012236763095116577,2458.0,37.0,2.97872,4.62647,17.0
1227,0.01210992248923889,2496.0,57.0,2.18018,4.2319,17.0
1228,0.013924001244109814,2554.0,50.0,1.93654,3.78256,17.0
1229,0.010792864702073685,2605.0,79.0,1.71527,3.76456,17.0
1230,0.011946320123417842,2685.0,81.0,1.75594,4.43856,17.0
1231,0.01298246963957904,2767.0,47.0,2.03867,3.66622,17.0
1232,0.012629810395059414,2815.0,72.0,1.76027,4.17066,17.0
1233,0.011959937487763916,2888.0,67.0,1.88328,4.05406,17.0
1234,0.011850345135820832,2956.0,58.0,2.10508,4.03419,17.0
1235,0.012717160796284273,3015.0,92.0,1.83434,5.63026,17.0
1236,0.012704147033822668,3108.0,52.0,2.70247,5.14411,17.0
1237,0.013034135123053658,3161.0,55.0,2.43061,4.84176,17.0
1238,0.012217338994359526,3217.0,54.0,1.8505,3.4632,17.0
1239,0.012192215126649994,3272.0,84.0,1.57183,4.16393,17.0
1240,0.01271970382223826,3357.0,49.0,2.02068,3.65439,17.0
1241,0.01263314655088467,3407.0,82.0,1.55711,4.13592,17.0
1242,0.014239866818722321,3490.0,52.0,1.79754,3.7016,17.0
1243,0.014008734493543238,3543.0,59.0,1.68065,3.66416,17.0
1244,0.01328744894920745,3603.0,61.0,1.63877,3.49451,17.0
1245,0.012466298239035072,3665.0,66.0,1.63975,3.53686,17.0
1246,0.011329088357067987,3732.0,97.0,1.50781,4.18349,17.0
1247,0.013865529704488337,3830.0,55.0,1.73714,3.58136,17.0
1248,0.013605235184942544,3886.0,63.0,1.66061,3.75509,17.0
1249,0.012765292669349022,3950.0,77.0,1.70943,4.3304,17.0
1250,0.012572267290587856,4028.0,68.0,1.98626,4.5075,17.0
1251,0.012352865991978292,4097.0,69.0,1.8716,4.22414,17.0
1252,0.01436872340685704,4167.0,67.0,1.80955,4.58205,17.0
1253,0.012580726498554436,4235.0,46.0,1.98496,3.42381,17.0
1254,0.010455960274046175,4282.0,76.0,1.51615,3.21577,17.0
1255,0.012411522276603311,4359.0,65.0,1.50858,3.25084,17.0
1256,0.012789311817359034,4425.0,72.0,1.41607,3.33939,17.0
1257,0.011081096199703403,4498.0,78.0,1.67776,3.77441,17.0
1258,0.01273252049973815,4577.0,66.0,1.55956,3.52499,17.0
1259,0.012996753881892321,4644.0,76.0,1.62133,4.16399,17.0
1260,0.012427024519092961,1.0,75.0,1.41143,3.43262,18.0
1261,0.013759091018405438,77.0,67.0,1.60156,3.85793,18.0
1262,0.011113885833905482,145.0,59.0,1.83799,3.3884,18.0
1263,0.012926466470644299,205.0,63.0,1.61407,3.45285,18.0
1264,0.011715808248563282,269.0,90.0,1.43407,3.86567,18.0
1265,0.013230613675910951,360.0,66.0,1.74298,3.98683,18.0
1266,0.013307660099448521,427.0,62.0,1.84408,4.07953,18.0
1267,0.012382256740266715,490.0,63.0,1.73675,3.64384,18.0
1268,0.012452288478467927,554.0,65.0,1.65055,3.50955,18.0
1269,0.013308755980806155,620.0,54.0,1.60575,3.18166,18.0
1270,0.012116336270350147,675.0,74.0,1.43828,3.34719,18.0
1271,0.010409233777530698,750.0,82.0,1.56176,3.51226,18.0
1272,0.013164553678664776,833.0,69.0,1.71003,4.00868,18.0
1273,0.011975060958637871,903.0,69.0,1.86271,4.08578,18.0
1274,0.012776350319456814,973.0,63.0,1.82397,3.96669,18.0
1275,0.013497672120118388,1037.0,59.0,1.65977,3.54972,18.0
1276,0.011916532279851818,1097.0,105.0,1.71003,5.6931,18.0
1277,0.013153125419898905,1203.0,45.0,2.68336,4.78494,18.0
1278,0.012488685131871747,1249.0,54.0,2.25744,4.20183,18.0
1279,0.013105540603481085,1304.0,55.0,1.81697,3.61013,18.0
1280,0.012767829707220216,1360.0,96.0,1.6932,5.46485,18.0
1281,0.013671675496058902,1457.0,50.0,2.42,4.63544,18.0
1282,0.014588991081116299,1508.0,46.0,2.2095,4.1634,18.0
1283,0.012985503818580631,1555.0,93.0,1.74224,5.49792,18.0
1284,0.01339589665885343,1649.0,59.0,2.48663,5.30712,18.0
1285,0.013530094514194438,1709.0,54.0,2.46029,5.0011,18.0
1286,0.011583452045045977,1764.0,88.0,2.12477,5.68492,18.0
1287,0.013407317292635548,1853.0,37.0,2.75081,4.4653,18.0
1288,0.01245340452128816,1891.0,75.0,2.0825,5.12167,18.0
1289,0.013366752829716654,1967.0,37.0,2.40301,3.82727,18.0
1290,0.01373736913151885,2005.0,62.0,1.54294,3.40689,18.0
1291,0.015108480669421876,2068.0,60.0,1.59647,3.78092,18.0
1292,0.014574239608674846,2129.0,57.0,1.58707,3.48217,18.0
1293,0.014264505617741176,2187.0,71.0,1.48946,3.81092,18.0
1294,0.012971619724282835,2259.0,80.0,1.51882,3.98809,18.0
1295,0.013693175647278464,2340.0,56.0,1.85672,3.83151,18.0
1296,0.013896078303989038,2397.0,55.0,1.75671,3.63309,18.0
1297,0.013477298427077506,2453.0,60.0,1.61819,3.48214,18.0
1298,0.012183608612630915,2514.0,63.0,1.72938,3.51275,18.0
1299,0.01283248171897944,2578.0,75.0,1.57012,3.96292,18.0
1300,0.012139934381432878,2654.0,58.0,1.78388,3.46446,18.0
1301,0.01630510849187793,2713.0,50.0,1.54344,3.34083,18.0
1302,0.013402441363056397,2764.0,72.0,1.41441,3.53164,18.0
1303,0.014793373674775304,2837.0,73.0,1.54246,4.26102,18.0
1304,0.012573673669100205,2911.0,67.0,1.98268,4.45942,18.0
1305,0.013012427013691128,2979.0,57.0,1.99628,4.09454,18.0
1306,0.014134282254316604,3037.0,55.0,1.8324,3.816,18.0
1307,0.013086074698480377,3093.0,72.0,1.57802,3.85251,18.0
1308,0.013066516793892247,3166.0,77.0,1.729,4.53564,18.0
1309,0.014376296841149785,3244.0,65.0,1.93594,4.73361,18.0
1310,0.013732443626904367,3310.0,56.0,2.00017,4.17691,18.0
1311,0.014848328943576057,3367.0,47.0,2.08707,4.01189,18.0
1312,0.012523828727473131,3415.0,64.0,1.8247,3.96041,18.0
1313,0.014379498481851249,3480.0,51.0,1.72377,3.45546,18.0
1314,0.013913689173486348,3532.0,80.0,1.43617,4.05604,18.0
1315,0.01274057237702007,3613.0,65.0,1.80624,4.0069,18.0
1316,0.012103616546966761,3679.0,59.0,1.80514,3.57866,18.0
1317,0.013817179860087852,3739.0,62.0,1.74104,3.88381,18.0
1318,0.01187542237778103,3802.0,79.0,1.77038,4.22644,18.0
1319,0.012542284279729822,3882.0,67.0,1.87617,4.21834,18.0
1320,0.012948090966240264,3950.0,69.0,1.82407,4.27905,18.0
1321,0.013916644730886867,4020.0,66.0,2.0061,4.84939,18.0
1322,0.012139109131869014,4087.0,75.0,2.22548,5.39423,18.0
1323,0.012532059257389433,4163.0,84.0,2.58715,7.17729,18.0
1324,0.011549386696052625,4248.0,45.0,3.59112,5.96223,18.0
1325,0.011983595909300516,4294.0,50.0,2.75848,4.94348,18.0
1326,0.010615859761771497,4345.0,91.0,2.28877,5.80388,18.0
1327,0.01470924532071486,4437.0,44.0,2.61689,4.91253,18.0
1328,0.011658605310554905,4482.0,50.0,2.2055,3.81836,18.0
1329,0.012940019821268448,4533.0,63.0,1.66478,3.55107,18.0
1330,0.013273013430102365,1.0,53.0,2.01749,3.9489,19.0
1331,0.01271474775210785,55.0,67.0,1.69855,3.82561,19.0
1332,0.012732676133599383,123.0,87.0,1.66624,4.75126,19.0
1333,0.015544712072000009,211.0,41.0,2.08113,3.80838,19.0
1334,0.01103399056333871,253.0,58.0,2.08434,3.77969,19.0
1335,0.011560776451890102,312.0,61.0,1.86154,3.66132,19.0
1336,0.011966917201950599,374.0,71.0,1.73518,3.85469,19.0
1337,0.01369514065205411,446.0,83.0,1.69299,5.04727,19.0
1338,0.012547416802949473,530.0,51.0,2.58678,4.8276,19.0
1339,0.012676151692939218,582.0,65.0,2.33937,5.14639,19.0
1340,0.01176046334913614,648.0,59.0,2.59365,5.04916,19.0
1341,0.013122265752735382,708.0,75.0,2.27597,5.88076,19.0
1342,0.012975490500479695,784.0,56.0,2.6484,5.39631,19.0
1343,0.012385870333538163,841.0,107.0,1.80781,6.45493,19.0
1344,0.01363537812654807,949.0,44.0,2.84803,5.07972,19.0
1345,0.01247864993637756,994.0,33.0,2.67526,3.98068,19.0
1346,0.012440061020315193,1028.0,113.0,1.84535,7.03052,19.0
1347,0.011839063430296436,1142.0,53.0,3.66021,6.73387,19.0
1348,0.0157489324779532,1196.0,35.0,2.74016,4.6513,19.0
1349,0.012679266961638623,1232.0,49.0,2.25325,4.12165,19.0
1350,0.013898948088837574,1282.0,56.0,1.82125,3.85363,19.0
1351,0.012724145150275848,1339.0,73.0,1.79417,4.35586,19.0
1352,0.013983252662662954,1413.0,56.0,1.99855,4.21081,19.0
1353,0.01527257419386649,1470.0,80.0,1.71925,5.563,19.0
1354,0.014302398463244027,1551.0,42.0,2.60292,4.6545,19.0
1355,0.011980751228071735,1594.0,56.0,2.24937,4.28045,19.0
1356,0.012364119409627963,1651.0,56.0,1.99891,3.90627,19.0
1357,0.011459049706589461,1708.0,97.0,1.77405,5.02789,19.0
1358,0.0119744795679327,1806.0,70.0,1.82227,4.0469,19.0
1359,0.012944702693185428,1877.0,58.0,1.93725,3.96451,19.0
1360,0.013005836703394506,1936.0,64.0,1.72895,3.83708,19.0
1361,0.012298944283186805,2001.0,56.0,1.85589,3.55005,19.0
1362,0.011777899026263902,2058.0,99.0,1.70629,5.2099,19.0
1363,0.013772655895393832,2158.0,57.0,2.02724,4.29344,19.0
1364,0.012179125992011057,2216.0,71.0,1.8782,4.30074,19.0
1365,0.012053848096443623,2288.0,68.0,2.00049,4.35064,19.0
1366,0.01157225816299145,2357.0,116.0,1.96585,7.27248,19.0
1367,0.012416546467818125,2474.0,35.0,3.71704,5.67408,19.0
1368,0.014138204360543796,2510.0,49.0,2.47283,4.82548,19.0
1369,0.011440264611299454,2560.0,53.0,2.18989,3.92731,19.0
1370,0.016976473996268636,2614.0,49.0,1.63364,3.6272,19.0
1371,0.010669229546143294,2664.0,94.0,1.70629,4.39571,19.0
1372,0.013003204962447803,2759.0,60.0,1.96519,4.15407,19.0
1373,0.013256261572171963,2820.0,97.0,2.05617,7.20107,19.0
1374,0.012240641281667977,2918.0,98.0,2.72291,8.73317,19.0
1375,0.012805301513178905,3017.0,31.0,4.12302,6.06402,19.0
1376,0.012017672230211053,3049.0,52.0,3.25621,5.983,19.0
1377,0.01066732103968293,3102.0,45.0,3.19808,5.08525,19.0
1378,0.012651984132671403,3148.0,42.0,2.34226,3.86177,19.0
1379,0.011303301305949255,3191.0,61.0,1.97337,3.74358,19.0
1380,0.011417353815673386,3253.0,83.0,1.85933,4.59232,19.0
1381,0.014826932857837106,3337.0,46.0,2.15599,4.107,19.0
1382,0.012294090599517957,3384.0,68.0,1.8349,4.04377,19.0
1383,0.010608223266542234,3453.0,70.0,1.89527,3.85621,19.0
1384,0.011309332777899549,3524.0,94.0,1.8528,5.10479,19.0
1385,0.01045418259401831,3619.0,68.0,2.3634,4.69161,19.0
